patcnty1,dsch_yr,mdc,mdc_desc,Discharges,AnnotationCode,AnnotationDesc
Alameda,2023,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",292,,
Alameda,2023,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",795,,
Alameda,2023,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",17365,,
Alameda,2023,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,16670,,
Alameda,2023,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",1437,,
Alameda,2023,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,1661,,
Alameda,2023,18,INFECTIOUS & PARASITIC DISEASES,12679,,
Alameda,2023,19,MENTAL DISEASES & DISORDERS,7292,,
Alameda,2023,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1371,,
Alameda,2023,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1738,,
Alameda,2023,22,BURNS,113,,
Alameda,2023,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,723,,
Alameda,2023,24,MULTIPLE SIGNFICANT TRAUMA,454,,
Alameda,2023,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,211,,
Alpine,2012,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",3,,
Alpine,2012,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",4,,
Alpine,2012,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1,,
Alpine,2012,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",4,,
Alpine,2012,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Alpine,2012,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",,1,Cell suppressed for small numbers
Alpine,2012,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,,1,Cell suppressed for small numbers
Alpine,2012,19,MENTAL DISEASES & DISORDERS,1,,
Alpine,2012,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1,,
Alpine,2012,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,3,,
Alpine,2012,24,MULTIPLE SIGNFICANT TRAUMA,1,,
Alpine,2013,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",2,,
Alpine,2013,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",3,,
Alpine,2013,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",2,,
Alpine,2013,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3,,
Alpine,2013,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",1,,
Alpine,2013,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",,1,Cell suppressed for small numbers
Alpine,2013,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,,1,Cell suppressed for small numbers
Alpine,2013,18,INFECTIOUS & PARASITIC DISEASES,1,,
Alpine,2013,19,MENTAL DISEASES & DISORDERS,2,,
Alpine,2013,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,1,,
Alpine,2014,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",,2,Cells suppressed for complementary cell
Alpine,2014,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1,,
Alpine,2014,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",2,,
Alpine,2014,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2014,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",2,,
Alpine,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3,,
Alpine,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",,1,Cell suppressed for small numbers
Alpine,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,,1,Cell suppressed for small numbers
Alpine,2014,18,INFECTIOUS & PARASITIC DISEASES,2,,
Alpine,2014,19,MENTAL DISEASES & DISORDERS,4,,
Alpine,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,2,,
Alpine,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1,,
Alpine,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",2,,
Alpine,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",7,,
Alpine,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",1,,
Alpine,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",1,,
Alpine,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Alpine,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",,1,Cell suppressed for small numbers
Alpine,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,,1,Cell suppressed for small numbers
Alpine,2015,19,MENTAL DISEASES & DISORDERS,3,,
Alpine,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",,2,Cell suppressed for complementary cell
Alpine,2016,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1,,
Alpine,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",4,,
Alpine,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",2,,
Alpine,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1,,
Alpine,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",7,,
Alpine,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",3,,
Alpine,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",,1,Cell suppressed for small numbers
Alpine,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,,1,Cell suppressed for small numbers
Alpine,2016,19,MENTAL DISEASES & DISORDERS,2,,
Alpine,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1,,
Alpine,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",2,,
Alpine,2016,22,BURNS,1,,
Alpine,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",3,,
Alpine,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3,,
Alpine,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",2,,
Alpine,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",1,,
Alpine,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",,1,Cell suppressed for small numbers
Alpine,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,,1,Cell suppressed for small numbers
Alpine,2017,19,MENTAL DISEASES & DISORDERS,4,,
Alpine,2018,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",2,,
Alpine,2018,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",4,,
Alpine,2018,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",4,,
Alpine,2018,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",2,,
Alpine,2018,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",3,,
Alpine,2018,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",7,,
Alpine,2018,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",1,,
Alpine,2018,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",5,,
Alpine,2018,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",1,,
Alpine,2018,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",13,,
Alpine,2018,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,12,,
Alpine,2018,19,MENTAL DISEASES & DISORDERS,2,,
Alpine,2018,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1,,
Alpine,2019,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2019,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",2,,
Alpine,2019,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",3,,
Alpine,2019,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",4,,
Alpine,2019,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",1,,
Alpine,2019,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",,1,Cell suppressed for small numbers
Alpine,2019,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,,1,Cell suppressed for small numbers
Alpine,2019,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",1,,
Alpine,2019,18,INFECTIOUS & PARASITIC DISEASES,1,,
Alpine,2019,19,MENTAL DISEASES & DISORDERS,2,,
Alpine,2019,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1,,
Alpine,2020,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2020,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2020,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",5,,
Alpine,2020,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",3,,
Alpine,2020,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",1,,
Alpine,2020,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",,1,Cell suppressed for small numbers
Alpine,2020,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,,1,Cell suppressed for small numbers
Alpine,2020,18,INFECTIOUS & PARASITIC DISEASES,1,,
Alpine,2020,19,MENTAL DISEASES & DISORDERS,5,,
Alpine,2020,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1,,
Alpine,2021,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",2,,
Alpine,2021,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",4,,
Alpine,2021,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2021,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1,,
Alpine,2021,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",5,,
Alpine,2021,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",1,,
Alpine,2021,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",2,,
Alpine,2021,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",3,,
Alpine,2021,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",,1,Cell suppressed for small numbers
Alpine,2021,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,,1,Cell suppressed for small numbers
Alpine,2021,18,INFECTIOUS & PARASITIC DISEASES,2,,
Alpine,2021,19,MENTAL DISEASES & DISORDERS,6,,
Alpine,2021,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1,,
Alpine,2021,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1,,
Alpine,2022,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",3,,
Alpine,2022,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",2,,
Alpine,2022,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",3,,
Alpine,2022,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",4,,
Alpine,2022,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",1,,
Alpine,2022,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Alpine,2022,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",,1,Cell suppressed for small numbers
Alpine,2022,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,,1,Cell suppressed for small numbers
Alpine,2022,19,MENTAL DISEASES & DISORDERS,2,,
Alpine,2022,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,1,,
Alpine,2022,24,MULTIPLE SIGNFICANT TRAUMA,2,,
Alpine,2023,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",3,,
Alpine,2023,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2023,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1,,
Alpine,2023,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",3,,
Alpine,2023,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",4,,
Alpine,2023,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",,1,Cell suppressed for small numbers
Alpine,2023,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,,1,Cell suppressed for small numbers
Alpine,2023,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,2,,
Alpine,2023,18,INFECTIOUS & PARASITIC DISEASES,1,,
Alpine,2023,19,MENTAL DISEASES & DISORDERS,2,,
Alpine,2023,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1,,
Alpine,2023,24,MULTIPLE SIGNFICANT TRAUMA,1,,
Amador,2012,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",271,,
Amador,2012,2,"EYE, DISEASES & DISORDERS",7,,
Amador,2012,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",31,,
Amador,2012,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",376,,
Amador,2012,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",767,,
Amador,2012,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",454,,
Amador,2012,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",155,,
Amador,2012,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",576,,
Amador,2012,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",104,,
Amador,2012,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",100,,
Amador,2012,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",142,,
Amador,2012,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",28,,
Amador,2012,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",76,,
Amador,2012,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",334,,
Amador,2012,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,301,,
Amador,2012,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",32,,
Amador,2012,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,28,,
Amador,2012,18,INFECTIOUS & PARASITIC DISEASES,324,,
Amador,2012,19,MENTAL DISEASES & DISORDERS,101,,
Amador,2012,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,22,,
Amador,2012,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",72,,
Amador,2012,22,BURNS,2,,
Amador,2012,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,70,,
Amador,2012,24,MULTIPLE SIGNFICANT TRAUMA,13,,
Amador,2012,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,3,,
Amador,2013,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",241,,
Amador,2013,2,"EYE, DISEASES & DISORDERS",2,,
Amador,2013,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",30,,
Amador,2013,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",370,,
Amador,2013,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",692,,
Amador,2013,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",427,,
Amador,2013,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",147,,
Amador,2013,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",517,,
Amador,2013,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",82,,
Amador,2013,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",109,,
Amador,2013,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",169,,
Amador,2013,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",24,,
Amador,2013,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",72,,
Amador,2013,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",307,,
Amador,2013,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,276,,
Amador,2013,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",28,,
Amador,2013,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,32,,
Amador,2013,18,INFECTIOUS & PARASITIC DISEASES,307,,
Amador,2013,19,MENTAL DISEASES & DISORDERS,121,,
Amador,2013,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,36,,
Amador,2013,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",81,,
Amador,2013,22,BURNS,3,,
Amador,2013,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,68,,
Amador,2013,24,MULTIPLE SIGNFICANT TRAUMA,15,,
Amador,2014,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",290,,
Amador,2014,2,"EYE, DISEASES & DISORDERS",7,,
Amador,2014,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",26,,
Amador,2014,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",352,,
Amador,2014,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",605,,
Amador,2014,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",412,,
Amador,2014,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",152,,
Amador,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",572,,
Amador,2014,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",72,,
Amador,2014,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",97,,
Amador,2014,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",162,,
Amador,2014,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",21,,
Amador,2014,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",55,,
Amador,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",333,,
Amador,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,313,,
Amador,2014,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",43,,
Amador,2014,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,29,,
Amador,2014,18,INFECTIOUS & PARASITIC DISEASES,345,,
Amador,2014,19,MENTAL DISEASES & DISORDERS,105,,
Amador,2014,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,40,,
Amador,2014,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",68,,
Amador,2014,22,BURNS,8,,
Amador,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,85,,
Amador,2014,24,MULTIPLE SIGNFICANT TRAUMA,23,,
Amador,2014,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,2,,
Amador,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",271,,
Amador,2015,2,"EYE, DISEASES & DISORDERS",7,,
Amador,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",32,,
Amador,2015,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",426,,
Amador,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",703,,
Amador,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",497,,
Amador,2015,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",149,,
Amador,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",617,,
Amador,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",89,,
Amador,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",116,,
Amador,2015,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",153,,
Amador,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",19,,
Amador,2015,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",32,,
Amador,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",322,,
Amador,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,315,,
Amador,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",43,,
Amador,2015,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,39,,
Amador,2015,18,INFECTIOUS & PARASITIC DISEASES,386,,
Amador,2015,19,MENTAL DISEASES & DISORDERS,133,,
Amador,2015,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,26,,
Amador,2015,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",67,,
Amador,2015,22,BURNS,4,,
Amador,2015,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,66,,
Amador,2015,24,MULTIPLE SIGNFICANT TRAUMA,19,,
Amador,2015,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,3,,
Amador,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",269,,
Amador,2016,2,"EYE, DISEASES & DISORDERS",4,,
Amador,2016,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",29,,
Amador,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",371,,
Amador,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",653,,
Amador,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",503,,
Amador,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",147,,
Amador,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",553,,
Amador,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",128,,
Amador,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",130,,
Amador,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",176,,
Amador,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",16,,
Amador,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",30,,
Amador,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",340,,
Amador,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,315,,
Amador,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",32,,
Amador,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,39,,
Amador,2016,18,INFECTIOUS & PARASITIC DISEASES,418,,
Amador,2016,19,MENTAL DISEASES & DISORDERS,211,,
Amador,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,37,,
Amador,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",91,,
Amador,2016,22,BURNS,4,,
Amador,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,42,,
Amador,2016,24,MULTIPLE SIGNFICANT TRAUMA,12,,
Amador,2016,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,3,,
Amador,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",306,,
Amador,2017,2,"EYE, DISEASES & DISORDERS",5,,
Amador,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",33,,
Amador,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",414,,
Amador,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",700,,
Amador,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",428,,
Amador,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",155,,
Amador,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",622,,
Amador,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",101,,
Amador,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",116,,
Amador,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",148,,
Amador,2017,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",28,,
Amador,2017,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",21,,
Amador,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",320,,
Amador,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,311,,
Amador,2017,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",39,,
