patcnty1,dsch_yr,pay_cat1,Discharges
Del Norte,2022,Self-Pay,68
Del Norte,2022,Workers' Compensation,17
Del Norte,2023,County Indigent Program,5
Del Norte,2023,Invalid/Blank,2
Del Norte,2023,Medi-Cal,954
Del Norte,2023,Medicare,1124
Del Norte,2023,Other Government,160
Del Norte,2023,Private Coverage,321
Del Norte,2023,Self-Pay,29
Del Norte,2023,Workers' Compensation,9
El Dorado,2012,County Indigent Program,253
El Dorado,2012,Invalid,2
El Dorado,2012,Medi-Cal,3021
El Dorado,2012,Medicare,6745
El Dorado,2012,Other Government,170
El Dorado,2012,Other Indigent,5
El Dorado,2012,Other Payer,31
El Dorado,2012,Private Coverage,5700
El Dorado,2012,Self-Pay,309
El Dorado,2012,Workers' Compensation,150
El Dorado,2013,County Indigent Program,210
El Dorado,2013,Medi-Cal,2978
El Dorado,2013,Medicare,6933
El Dorado,2013,Other Government,146
El Dorado,2013,Other Indigent,5
El Dorado,2013,Other Payer,19
El Dorado,2013,Private Coverage,5733
El Dorado,2013,Self-Pay,411
El Dorado,2013,Workers' Compensation,141
El Dorado,2014,County Indigent Program,32
El Dorado,2014,Invalid,1
El Dorado,2014,Medi-Cal,3324
El Dorado,2014,Medicare,6805
El Dorado,2014,Other Government,160
El Dorado,2014,Other Indigent,5
El Dorado,2014,Other Payer,13
El Dorado,2014,Private Coverage,5495
El Dorado,2014,Self-Pay,306
El Dorado,2014,Workers' Compensation,134
El Dorado,2015,County Indigent Program,3
El Dorado,2015,Invalid,2
El Dorado,2015,Medi-Cal,3402
El Dorado,2015,Medicare,7176
El Dorado,2015,Other Government,167
El Dorado,2015,Other Indigent,1
El Dorado,2015,Other Payer,17
El Dorado,2015,Private Coverage,5372
El Dorado,2015,Self-Pay,159
El Dorado,2015,Workers' Compensation,116
El Dorado,2016,County Indigent Program,3
El Dorado,2016,Invalid,1
El Dorado,2016,Medi-Cal,3555
El Dorado,2016,Medicare,7691
El Dorado,2016,Other Government,247
El Dorado,2016,Other Indigent,4
El Dorado,2016,Other Payer,24
El Dorado,2016,Private Coverage,5459
El Dorado,2016,Self-Pay,142
El Dorado,2016,Workers' Compensation,119
El Dorado,2017,County Indigent Program,30
El Dorado,2017,Invalid,8
El Dorado,2017,Medi-Cal,3425
El Dorado,2017,Medicare,7831
El Dorado,2017,Other Government,216
El Dorado,2017,Other Indigent,4
El Dorado,2017,Other Payer,20
El Dorado,2017,Private Coverage,5474
El Dorado,2017,Self-Pay,165
El Dorado,2017,Workers' Compensation,109
El Dorado,2018,County Indigent Program,39
El Dorado,2018,Invalid,6
El Dorado,2018,Medi-Cal,3331
El Dorado,2018,Medicare,7581
El Dorado,2018,Other Government,261
El Dorado,2018,Other Indigent,1
El Dorado,2018,Other Payer,26
El Dorado,2018,Private Coverage,5867
El Dorado,2018,Self-Pay,227
El Dorado,2018,Workers' Compensation,88
El Dorado,2019,County Indigent Program,47
El Dorado,2019,Medi-Cal,3036
El Dorado,2019,Medicare,7643
El Dorado,2019,Other Government,315
El Dorado,2019,Other Indigent,2
El Dorado,2019,Other Payer,17
El Dorado,2019,Private Coverage,5766
El Dorado,2019,Self-Pay,183
El Dorado,2019,Workers' Compensation,81
El Dorado,2020,County Indigent Program,44
El Dorado,2020,Medi-Cal,2807
El Dorado,2020,Medicare,6632
El Dorado,2020,Other Government,390
El Dorado,2020,Other Payer,18
El Dorado,2020,Private Coverage,5392
El Dorado,2020,Self-Pay,163
El Dorado,2020,Workers' Compensation,71
El Dorado,2021,County Indigent Program,29
El Dorado,2021,Invalid/Blank,11
El Dorado,2021,Medi-Cal,2915
El Dorado,2021,Medicare,6448
El Dorado,2021,Other Government,367
El Dorado,2021,Other Indigent,2
El Dorado,2021,Other Payer,17
El Dorado,2021,Private Coverage,5925
El Dorado,2021,Self-Pay,161
El Dorado,2021,Workers' Compensation,58
El Dorado,2022,County Indigent Program,35
El Dorado,2022,Invalid/Blank,6
El Dorado,2022,Medi-Cal,2738
El Dorado,2022,Medicare,6661
El Dorado,2022,Other Government,420
El Dorado,2022,Other Payer,18
El Dorado,2022,Private Coverage,5614
El Dorado,2022,Self-Pay,126
El Dorado,2022,Workers' Compensation,58
El Dorado,2023,County Indigent Program,61
El Dorado,2023,Medi-Cal,2647
El Dorado,2023,Medicare,6833
El Dorado,2023,Other Government,458
El Dorado,2023,Other Payer,32
El Dorado,2023,Private Coverage,5459
El Dorado,2023,Self-Pay,102
El Dorado,2023,Workers' Compensation,66
Fresno,2012,County Indigent Program,3898
Fresno,2012,Invalid,2
Fresno,2012,Medi-Cal,41456
Fresno,2012,Medicare,29216
Fresno,2012,Other Government,1818
Fresno,2012,Other Indigent,16
Fresno,2012,Other Payer,86
Fresno,2012,Private Coverage,24735
Fresno,2012,Self-Pay,3939
Fresno,2012,Workers' Compensation,561
Fresno,2013,County Indigent Program,4109
Fresno,2013,Invalid,2
Fresno,2013,Medi-Cal,39825
Fresno,2013,Medicare,30292
Fresno,2013,Other Government,1633
Fresno,2013,Other Indigent,11
Fresno,2013,Other Payer,62
Fresno,2013,Private Coverage,23871
Fresno,2013,Self-Pay,4568
Fresno,2013,Workers' Compensation,555
Fresno,2014,County Indigent Program,468
Fresno,2014,Invalid,9
Fresno,2014,Medi-Cal,46198
Fresno,2014,Medicare,29406
Fresno,2014,Other Government,1703
Fresno,2014,Other Indigent,2
Fresno,2014,Other Payer,67
Fresno,2014,Private Coverage,23081
Fresno,2014,Self-Pay,2187
Fresno,2014,Workers' Compensation,575
Fresno,2015,County Indigent Program,334
Fresno,2015,Invalid,3
Fresno,2015,Medi-Cal,46834
Fresno,2015,Medicare,30648
Fresno,2015,Other Government,1770
Fresno,2015,Other Indigent,6
Fresno,2015,Other Payer,65
Fresno,2015,Private Coverage,22976
Fresno,2015,Self-Pay,1549
Fresno,2015,Workers' Compensation,548
Fresno,2016,County Indigent Program,384
Fresno,2016,Invalid,5
Fresno,2016,Medi-Cal,46815
Fresno,2016,Medicare,31599
Fresno,2016,Other Government,1785
Fresno,2016,Other Indigent,6
Fresno,2016,Other Payer,57
Fresno,2016,Private Coverage,22821
Fresno,2016,Self-Pay,1321
Fresno,2016,Workers' Compensation,549
Fresno,2017,County Indigent Program,400
Fresno,2017,Invalid,9
Fresno,2017,Medi-Cal,45521
Fresno,2017,Medicare,32085
Fresno,2017,Other Government,1875
Fresno,2017,Other Indigent,7
Fresno,2017,Other Payer,69
Fresno,2017,Private Coverage,22591
Fresno,2017,Self-Pay,1495
Fresno,2017,Workers' Compensation,510
Fresno,2018,County Indigent Program,274
Fresno,2018,Invalid,1
Fresno,2018,Medi-Cal,44870
Fresno,2018,Medicare,32303
Fresno,2018,Other Government,1936
Fresno,2018,Other Indigent,17
Fresno,2018,Other Payer,69
Fresno,2018,Private Coverage,22573
Fresno,2018,Self-Pay,1323
Fresno,2018,Workers' Compensation,536
Fresno,2019,County Indigent Program,244
Fresno,2019,Medi-Cal,42861
Fresno,2019,Medicare,32132
Fresno,2019,Other Government,2301
Fresno,2019,Other Indigent,8
Fresno,2019,Other Payer,90
Fresno,2019,Private Coverage,22792
Fresno,2019,Self-Pay,1340
Fresno,2019,Workers' Compensation,526
Fresno,2020,County Indigent Program,252
Fresno,2020,Medi-Cal,38478
Fresno,2020,Medicare,30083
Fresno,2020,Other Government,3712
Fresno,2020,Other Indigent,9
Fresno,2020,Other Payer,89
Fresno,2020,Private Coverage,22226
Fresno,2020,Self-Pay,1374
Fresno,2020,Workers' Compensation,384
Fresno,2021,County Indigent Program,226
Fresno,2021,Invalid/Blank,3
Fresno,2021,Medi-Cal,40323
Fresno,2021,Medicare,30993
Fresno,2021,Other Government,3592
Fresno,2021,Other Indigent,5
Fresno,2021,Other Payer,225
Fresno,2021,Private Coverage,23500
Fresno,2021,Self-Pay,1524
Fresno,2021,Workers' Compensation,379
Fresno,2022,County Indigent Program,353
Fresno,2022,Invalid/Blank,5
Fresno,2022,Medi-Cal,40748
Fresno,2022,Medicare,32986
Fresno,2022,Other Government,3660
Fresno,2022,Other Indigent,5
Fresno,2022,Other Payer,334
Fresno,2022,Private Coverage,23266
Fresno,2022,Self-Pay,1619
Fresno,2022,Workers' Compensation,320
Fresno,2023,County Indigent Program,832
Fresno,2023,Invalid/Blank,2
Fresno,2023,Medi-Cal,40889
Fresno,2023,Medicare,33998
Fresno,2023,Other Government,3845
Fresno,2023,Other Indigent,3
Fresno,2023,Other Payer,137
Fresno,2023,Private Coverage,21840
Fresno,2023,Self-Pay,739
Fresno,2023,Workers' Compensation,331
Glenn,2012,County Indigent Program,111
Glenn,2012,Medi-Cal,979
Glenn,2012,Medicare,1288
Glenn,2012,Other Government,59
Glenn,2012,Private Coverage,622
Glenn,2012,Self-Pay,82
Glenn,2012,Workers' Compensation,32
Glenn,2013,County Indigent Program,100
Glenn,2013,Medi-Cal,925
Glenn,2013,Medicare,1279
Glenn,2013,Other Government,49
Glenn,2013,Other Indigent,1
Glenn,2013,Other Payer,1
Glenn,2013,Private Coverage,637
Glenn,2013,Self-Pay,59
Glenn,2013,Workers' Compensation,19
Glenn,2014,County Indigent Program,13
Glenn,2014,Medi-Cal,1177
Glenn,2014,Medicare,1385
Glenn,2014,Other Government,108
Glenn,2014,Other Payer,3
Glenn,2014,Private Coverage,692
Glenn,2014,Self-Pay,33
Glenn,2014,Workers' Compensation,29
Glenn,2015,County Indigent Program,3
Glenn,2015,Medi-Cal,1092
Glenn,2015,Medicare,1385
Glenn,2015,Other Government,126
Glenn,2015,Other Payer,1
Glenn,2015,Private Coverage,635
Glenn,2015,Self-Pay,18
Glenn,2015,Workers' Compensation,19
Glenn,2016,County Indigent Program,4
Glenn,2016,Medi-Cal,1118
Glenn,2016,Medicare,1415
Glenn,2016,Other Government,80
Glenn,2016,Other Payer,2
Glenn,2016,Private Coverage,709
Glenn,2016,Self-Pay,23
Glenn,2016,Workers' Compensation,22
Glenn,2017,County Indigent Program,8
Glenn,2017,Medi-Cal,1096
Glenn,2017,Medicare,1489
Glenn,2017,Other Government,55
Glenn,2017,Other Indigent,1
Glenn,2017,Private Coverage,651
Glenn,2017,Self-Pay,17
Glenn,2017,Workers' Compensation,19
Glenn,2018,County Indigent Program,3
Glenn,2018,Medi-Cal,1163
Glenn,2018,Medicare,1660
Glenn,2018,Other Government,79
Glenn,2018,Other Payer,4
Glenn,2018,Private Coverage,697
Glenn,2018,Self-Pay,48
Glenn,2018,Workers' Compensation,31
Glenn,2019,County Indigent Program,11
Glenn,2019,Medi-Cal,1171
Glenn,2019,Medicare,1759
Glenn,2019,Other Government,105
Glenn,2019,Other Payer,7
Glenn,2019,Private Coverage,834
Glenn,2019,Self-Pay,74
Glenn,2019,Workers' Compensation,19
Glenn,2020,County Indigent Program,4
Glenn,2020,Medi-Cal,955
Glenn,2020,Medicare,1625
Glenn,2020,Other Government,62
Glenn,2020,Other Payer,1
Glenn,2020,Private Coverage,803
Glenn,2020,Self-Pay,50
Glenn,2020,Workers' Compensation,22
Glenn,2021,County Indigent Program,1
Glenn,2021,Medi-Cal,992
Glenn,2021,Medicare,1666
Glenn,2021,Other Government,88
Glenn,2021,Other Payer,1
Glenn,2021,Private Coverage,818
Glenn,2021,Self-Pay,47
Glenn,2021,Workers' Compensation,12
Glenn,2022,County Indigent Program,3
Glenn,2022,Medi-Cal,972
Glenn,2022,Medicare,1629
Glenn,2022,Other Government,69
Glenn,2022,Private Coverage,721
Glenn,2022,Self-Pay,50
Glenn,2022,Workers' Compensation,20
Glenn,2023,County Indigent Program,10
Glenn,2023,Medi-Cal,902
Glenn,2023,Medicare,1593
Glenn,2023,Other Government,70
Glenn,2023,Private Coverage,748
Glenn,2023,Self-Pay,20
Glenn,2023,Workers' Compensation,15
Humboldt,2012,County Indigent Program,462
Humboldt,2012,Medi-Cal,3546
Humboldt,2012,Medicare,4873
Humboldt,2012,Other Government,311
Humboldt,2012,Other Indigent,22
Humboldt,2012,Other Payer,25
Humboldt,2012,Private Coverage,3102
Humboldt,2012,Self-Pay,446
Humboldt,2012,Workers' Compensation,101
Humboldt,2013,County Indigent Program,466
Humboldt,2013,Medi-Cal,3562
Humboldt,2013,Medicare,4922
Humboldt,2013,Other Government,379
Humboldt,2013,Other Indigent,25
Humboldt,2013,Other Payer,17
Humboldt,2013,Private Coverage,2887
Humboldt,2013,Self-Pay,395
Humboldt,2013,Workers' Compensation,90
Humboldt,2014,County Indigent Program,19
Humboldt,2014,Invalid,1
Humboldt,2014,Medi-Cal,4360
Humboldt,2014,Medicare,5198
Humboldt,2014,Other Government,303
Humboldt,2014,Other Indigent,24
Humboldt,2014,Other Payer,17
Humboldt,2014,Private Coverage,3009
Humboldt,2014,Self-Pay,201
Humboldt,2014,Workers' Compensation,89
Humboldt,2015,County Indigent Program,3
Humboldt,2015,Invalid,1
Humboldt,2015,Medi-Cal,4403
Humboldt,2015,Medicare,5285
Humboldt,2015,Other Government,316
Humboldt,2015,Other Indigent,4
Humboldt,2015,Other Payer,25
Humboldt,2015,Private Coverage,2802
Humboldt,2015,Self-Pay,181
Humboldt,2015,Workers' Compensation,57
Humboldt,2016,County Indigent Program,2
Humboldt,2016,Invalid,13
Humboldt,2016,Medi-Cal,4751
Humboldt,2016,Medicare,5602
Humboldt,2016,Other Government,397
Humboldt,2016,Other Indigent,4
Humboldt,2016,Other Payer,15
Humboldt,2016,Private Coverage,2735
Humboldt,2016,Self-Pay,241
Humboldt,2016,Workers' Compensation,81
Humboldt,2017,County Indigent Program,1
Humboldt,2017,Medi-Cal,4425
Humboldt,2017,Medicare,5682
Humboldt,2017,Other Government,266
Humboldt,2017,Other Indigent,9
Humboldt,2017,Other Payer,10
Humboldt,2017,Private Coverage,2754
Humboldt,2017,Self-Pay,89
Humboldt,2017,Workers' Compensation,100
Humboldt,2018,County Indigent Program,9
Humboldt,2018,Medi-Cal,4333
Humboldt,2018,Medicare,5826
Humboldt,2018,Other Government,318
Humboldt,2018,Other Indigent,10
Humboldt,2018,Other Payer,15
Humboldt,2018,Private Coverage,2645
Humboldt,2018,Self-Pay,116
Humboldt,2018,Workers' Compensation,70
Humboldt,2019,County Indigent Program,16
Humboldt,2019,Medi-Cal,4501
Humboldt,2019,Medicare,5931
Humboldt,2019,Other Government,288
Humboldt,2019,Other Indigent,24
Humboldt,2019,Other Payer,13
Humboldt,2019,Private Coverage,2529
Humboldt,2019,Self-Pay,109
Humboldt,2019,Workers' Compensation,60
Humboldt,2020,County Indigent Program,12
Humboldt,2020,Medi-Cal,3935
Humboldt,2020,Medicare,4854
Humboldt,2020,Other Government,339
Humboldt,2020,Other Indigent,6
Humboldt,2020,Other Payer,13
Humboldt,2020,Private Coverage,2187
Humboldt,2020,Self-Pay,113
Humboldt,2020,Workers' Compensation,59
Humboldt,2021,County Indigent Program,19
Humboldt,2021,Medi-Cal,3944
Humboldt,2021,Medicare,4875
Humboldt,2021,Other Government,393
Humboldt,2021,Other Indigent,7
Humboldt,2021,Other Payer,18
Humboldt,2021,Private Coverage,2216
Humboldt,2021,Self-Pay,126
Humboldt,2021,Workers' Compensation,52
Humboldt,2022,County Indigent Program,12
Humboldt,2022,Invalid/Blank,5
Humboldt,2022,Medi-Cal,3741
Humboldt,2022,Medicare,5214
Humboldt,2022,Other Government,433
Humboldt,2022,Other Payer,21
Humboldt,2022,Private Coverage,2227
Humboldt,2022,Self-Pay,94
Humboldt,2022,Workers' Compensation,47
Humboldt,2023,County Indigent Program,39
Humboldt,2023,Invalid/Blank,9
Humboldt,2023,Medi-Cal,3879
Humboldt,2023,Medicare,5243
Humboldt,2023,Other Government,416
Humboldt,2023,Other Indigent,1
Humboldt,2023,Other Payer,4
Humboldt,2023,Private Coverage,2012
Humboldt,2023,Self-Pay,66
Humboldt,2023,Workers' Compensation,44
Imperial,2012,County Indigent Program,637
Imperial,2012,Medi-Cal,6557
Imperial,2012,Medicare,6105
Imperial,2012,Other Government,724
Imperial,2012,Other Indigent,83
Imperial,2012,Other Payer,6
Imperial,2012,Private Coverage,4244
Imperial,2012,Self-Pay,921
Imperial,2012,Workers' Compensation,196
Imperial,2013,County Indigent Program,597
Imperial,2013,Medi-Cal,6266
Imperial,2013,Medicare,5766
Imperial,2013,Other Government,660
Imperial,2013,Other Indigent,56
Imperial,2013,Other Payer,22
Imperial,2013,Private Coverage,3840
Imperial,2013,Self-Pay,884
Imperial,2013,Workers' Compensation,163
Imperial,2014,County Indigent Program,15
Imperial,2014,Medi-Cal,6639
Imperial,2014,Medicare,5278
Imperial,2014,Other Government,671
Imperial,2014,Other Indigent,15
Imperial,2014,Other Payer,25
Imperial,2014,Private Coverage,3578
Imperial,2014,Self-Pay,755
Imperial,2014,Workers' Compensation,146
Imperial,2015,County Indigent Program,9
Imperial,2015,Medi-Cal,7080
Imperial,2015,Medicare,5557
Imperial,2015,Other Government,622
Imperial,2015,Other Indigent,10
Imperial,2015,Other Payer,13
Imperial,2015,Private Coverage,3508
Imperial,2015,Self-Pay,712
Imperial,2015,Workers' Compensation,168
Imperial,2016,County Indigent Program,11
Imperial,2016,Invalid,2
Imperial,2016,Medi-Cal,7131
Imperial,2016,Medicare,5683
Imperial,2016,Other Government,641
Imperial,2016,Other Indigent,5
Imperial,2016,Other Payer,12
Imperial,2016,Private Coverage,3327
Imperial,2016,Self-Pay,647
Imperial,2016,Workers' Compensation,155
Imperial,2017,County Indigent Program,13
Imperial,2017,Invalid,1
Imperial,2017,Medi-Cal,7308
Imperial,2017,Medicare,5766
Imperial,2017,Other Government,715
Imperial,2017,Other Indigent,9
Imperial,2017,Other Payer,16
Imperial,2017,Private Coverage,3221
Imperial,2017,Self-Pay,664
Imperial,2017,Workers' Compensation,123
Imperial,2018,County Indigent Program,9
Imperial,2018,Medi-Cal,7152
Imperial,2018,Medicare,5777
Imperial,2018,Other Government,790
Imperial,2018,Other Indigent,3
Imperial,2018,Other Payer,15
Imperial,2018,Private Coverage,3057
Imperial,2018,Self-Pay,633
Imperial,2018,Workers' Compensation,149
Imperial,2019,County Indigent Program,5
Imperial,2019,Medi-Cal,6710
Imperial,2019,Medicare,5799
Imperial,2019,Other Government,724
Imperial,2019,Other Indigent,9
Imperial,2019,Other Payer,15
Imperial,2019,Private Coverage,3015
Imperial,2019,Self-Pay,709
Imperial,2019,Workers' Compensation,112
Imperial,2020,County Indigent Program,9
Imperial,2020,Medi-Cal,6153
Imperial,2020,Medicare,5538
Imperial,2020,Other Government,682
Imperial,2020,Other Indigent,16
Imperial,2020,Other Payer,13
Imperial,2020,Private Coverage,2914
Imperial,2020,Self-Pay,418
Imperial,2020,Workers' Compensation,121
Imperial,2021,County Indigent Program,3
Imperial,2021,Medi-Cal,5972
Imperial,2021,Medicare,5107
Imperial,2021,Other Government,711
Imperial,2021,Other Indigent,9
Imperial,2021,Other Payer,17
Imperial,2021,Private Coverage,2846
Imperial,2021,Self-Pay,365
Imperial,2021,Workers' Compensation,104
Imperial,2022,County Indigent Program,12
Imperial,2022,Medi-Cal,5726
Imperial,2022,Medicare,5171
Imperial,2022,Other Government,634
Imperial,2022,Other Indigent,25
Imperial,2022,Other Payer,19
Imperial,2022,Private Coverage,3127
Imperial,2022,Self-Pay,531
Imperial,2022,Workers' Compensation,75
Imperial,2023,County Indigent Program,22
Imperial,2023,Medi-Cal,5470
Imperial,2023,Medicare,5184
Imperial,2023,Other Government,609
Imperial,2023,Other Indigent,33
Imperial,2023,Other Payer,32
Imperial,2023,Private Coverage,3021
Imperial,2023,Self-Pay,356
Imperial,2023,Workers' Compensation,98
Inyo,2012,County Indigent Program,42
Inyo,2012,Medi-Cal,360
Inyo,2012,Medicare,618
Inyo,2012,Other Government,7
Inyo,2012,Other Indigent,2
Inyo,2012,Other Payer,2
Inyo,2012,Private Coverage,394
Inyo,2012,Self-Pay,35
Inyo,2012,Workers' Compensation,20
Inyo,2013,County Indigent Program,33
